   1.3284720e-25   2.7184052e-41
   8.9915659e-07   5.0350190e-15
   7.2091979e-02   6.3366690e-06
   9.4041654e-01   3.5582379e-02
   1.0336276e+00   6.5226486e-01
   9.8097488e-01   9.8288524e-01
   3.3121274e-01   9.2054142e-01
   9.8701005e-03   6.1124520e-01
   4.5913614e-05   1.6480319e-01
   5.2397286e-08   1.4201577e-02
   2.3413692e-11   4.0412276e-04
   7.1984760e-15   4.8688508e-06
   1.5152502e-18   3.1039466e-08
   2.4254363e-22   1.3144488e-10
   3.1775905e-26   4.9069746e-13
   3.5814055e-30   1.5109362e-15
   3.5956973e-34   3.9315850e-18
   3.2972177e-38   8.9447572e-21
   2.8127391e-42   1.8266804e-23
   2.2631654e-46   3.4164632e-26
