   5.0000000e-02   1.0000000e+00   6.5277876e-01
   2.7692308e-01   1.0000000e+00   3.1827926e+00
   5.0384615e-01   1.0000000e+00   3.8529392e+00
   7.3076923e-01   1.0000000e+00   3.9612477e+00
   9.5769231e-01   1.0000000e+00   4.1168270e+00
   1.1846154e+00   1.0000000e+00   4.1066536e+00
   1.4115385e+00   1.0000000e+00   4.4755590e+00
   1.6384615e+00   1.0000000e+00   4.9424779e+00
   1.8653846e+00   1.0000000e+00   4.4958923e+00
   2.0923077e+00   1.0000000e+00   4.1663737e+00
   2.3192308e+00   1.0000000e+00   4.1603617e+00
   2.5461538e+00   1.0000000e+00   4.1017974e+00
   2.7730769e+00   1.0000000e+00   4.7539677e+00
   3.0000000e+00   1.0000000e+00   4.8952619e+00
   5.0000000e-02   2.0769231e+00   1.6036429e+00
   2.7692308e-01   2.0769231e+00   4.6459466e+00
   5.0384615e-01   2.0769231e+00   5.2330622e+00
   7.3076923e-01   2.0769231e+00   5.1440679e+00
   9.5769231e-01   2.0769231e+00   5.2011186e+00
   1.1846154e+00   2.0769231e+00   5.2815928e+00
   1.4115385e+00   2.0769231e+00   5.8972646e+00
   1.6384615e+00   2.0769231e+00   6.4935682e+00
   1.8653846e+00   2.0769231e+00   5.8095193e+00
   2.0923077e+00   2.0769231e+00   5.1777631e+00
   2.3192308e+00   2.0769231e+00   5.2048735e+00
   2.5461538e+00   2.0769231e+00   5.4087990e+00
   2.7730769e+00   2.0769231e+00   6.2250007e+00
   3.0000000e+00   2.0769231e+00   6.4055798e+00
   5.0000000e-02   3.1538462e+00   2.3308711e+00
   2.7692308e-01   3.1538462e+00   5.3923131e+00
   5.0384615e-01   3.1538462e+00   5.9035990e+00
   7.3076923e-01   3.1538462e+00   5.6279924e+00
   9.5769231e-01   3.1538462e+00   5.6621730e+00
   1.1846154e+00   3.1538462e+00   6.0482891e+00
   1.4115385e+00   3.1538462e+00   6.7947787e+00
   1.6384615e+00   3.1538462e+00   7.3844210e+00
   1.8653846e+00   3.1538462e+00   6.6487183e+00
   2.0923077e+00   3.1538462e+00   5.6056108e+00
   2.3192308e+00   3.1538462e+00   5.7368487e+00
   2.5461538e+00   3.1538462e+00   6.2827264e+00
   2.7730769e+00   3.1538462e+00   7.0160588e+00
   3.0000000e+00   3.1538462e+00   7.2925911e+00
   5.0000000e-02   4.2307692e+00   2.8145813e+00
   2.7692308e-01   4.2307692e+00   5.9679484e+00
   5.0384615e-01   4.2307692e+00   6.5103051e+00
   7.3076923e-01   4.2307692e+00   6.0058047e+00
   9.5769231e-01   4.2307692e+00   6.0373558e+00
   1.1846154e+00   4.2307692e+00   6.6722055e+00
   1.4115385e+00   4.2307692e+00   7.3993411e+00
   1.6384615e+00   4.2307692e+00   7.9089235e+00
   1.8653846e+00   4.2307692e+00   7.3119810e+00
   2.0923077e+00   4.2307692e+00   5.9860929e+00
   2.3192308e+00   4.2307692e+00   6.1889859e+00
   2.5461538e+00   4.2307692e+00   6.9338524e+00
   2.7730769e+00   4.2307692e+00   7.6129715e+00
   3.0000000e+00   4.2307692e+00   7.8930827e+00
   5.0000000e-02   5.3076923e+00   3.1962602e+00
   2.7692308e-01   5.3076923e+00   6.3075165e+00
   5.0384615e-01   5.3076923e+00   6.8634575e+00
   7.3076923e-01   5.3076923e+00   6.2715294e+00
   9.5769231e-01   5.3076923e+00   6.2003976e+00
   1.1846154e+00   5.3076923e+00   6.8928357e+00
   1.4115385e+00   5.3076923e+00   7.6940972e+00
   1.6384615e+00   5.3076923e+00   8.1219045e+00
   1.8653846e+00   5.3076923e+00   7.6728058e+00
   2.0923077e+00   5.3076923e+00   6.1355594e+00
   2.3192308e+00   5.3076923e+00   6.3793037e+00
   2.5461538e+00   5.3076923e+00   7.1951553e+00
   2.7730769e+00   5.3076923e+00   7.8676267e+00
   3.0000000e+00   5.3076923e+00   8.1328328e+00
   5.0000000e-02   6.3846154e+00   3.5547530e+00
   2.7692308e-01   6.3846154e+00   6.5551598e+00
   5.0384615e-01   6.3846154e+00   7.1678596e+00
   7.3076923e-01   6.3846154e+00   6.5202284e+00
   9.5769231e-01   6.3846154e+00   6.3457720e+00
   1.1846154e+00   6.3846154e+00   7.1580278e+00
   1.4115385e+00   6.3846154e+00   7.9167573e+00
   1.6384615e+00   6.3846154e+00   8.2754684e+00
