   2.0280855e-24   5.2233944e-40
   2.0795092e-05   4.0600898e-13
   7.5350037e+00   1.7399553e-01
   9.1027459e+00   8.8239048e+00
   8.9962059e+00   8.9976380e+00
   4.8472163e+00   6.5081611e+00
   5.4174216e-01   3.2549269e+00
   1.4253852e-02   1.4140522e+00
   8.9362480e-05   3.5857338e-01
   1.3523693e-07   3.5398114e-02
   6.7647048e-11   1.1430737e-03
   2.2109281e-14   1.4933016e-05
   4.8437167e-18   1.0037953e-07
   7.9503170e-22   4.2485620e-10
   1.0588651e-25   1.5722102e-12
   1.2068004e-29   4.8885257e-15
   1.2210123e-33   1.2814363e-17
   1.1257813e-37   2.9300163e-20
   9.6412707e-42   6.0031832e-23
   7.7795302e-46   1.1250432e-25
