   1.0000000e+00   5.0000000e+00   9.1835238e+00
   1.1000000e+00   5.0000000e+00   9.1838022e+00
   1.2000000e+00   5.0000000e+00   9.1864894e+00
   1.3000000e+00   5.0000000e+00   9.1854141e+00
   1.4000000e+00   5.0000000e+00   9.1944157e+00
   1.5000000e+00   5.0000000e+00   9.1935490e+00
   1.6000000e+00   5.0000000e+00   9.1859462e+00
   1.7000000e+00   5.0000000e+00   9.1762356e+00
   1.8000000e+00   5.0000000e+00   9.1783162e+00
   1.9000000e+00   5.0000000e+00   9.1727663e+00
   2.0000000e+00   5.0000000e+00   9.1755128e+00
   2.1000000e+00   5.0000000e+00   9.1752933e+00
   2.2000000e+00   5.0000000e+00   9.1788288e+00
   2.3000000e+00   5.0000000e+00   9.1834031e+00
   2.4000000e+00   5.0000000e+00   9.1856720e+00
   2.5000000e+00   5.0000000e+00   9.1926897e+00
   2.6000000e+00   5.0000000e+00   9.1831763e+00
   2.7000000e+00   5.0000000e+00   9.1801560e+00
   2.8000000e+00   5.0000000e+00   9.1804392e+00
   2.9000000e+00   5.0000000e+00   9.1770154e+00
   3.0000000e+00   5.0000000e+00   9.1835508e+00
   1.0000000e+00   5.5000000e+00   9.1827714e+00
   1.1000000e+00   5.5000000e+00   9.1779136e+00
   1.2000000e+00   5.5000000e+00   9.1817565e+00
   1.3000000e+00   5.5000000e+00   9.1839244e+00
   1.4000000e+00   5.5000000e+00   9.1883649e+00
   1.5000000e+00   5.5000000e+00   9.1906678e+00
   1.6000000e+00   5.5000000e+00   9.1874430e+00
   1.7000000e+00   5.5000000e+00   9.1823385e+00
   1.8000000e+00   5.5000000e+00   9.1699980e+00
   1.9000000e+00   5.5000000e+00   9.1724397e+00
   2.0000000e+00   5.5000000e+00   9.1739420e+00
   2.1000000e+00   5.5000000e+00   9.1690967e+00
   2.2000000e+00   5.5000000e+00   9.1741375e+00
   2.3000000e+00   5.5000000e+00   9.1747749e+00
   2.4000000e+00   5.5000000e+00   9.1814085e+00
   2.5000000e+00   5.5000000e+00   9.1884923e+00
   2.6000000e+00   5.5000000e+00   9.1837456e+00
   2.7000000e+00   5.5000000e+00   9.1805235e+00
   2.8000000e+00   5.5000000e+00   9.1758198e+00
   2.9000000e+00   5.5000000e+00   9.1797048e+00
   3.0000000e+00   5.5000000e+00   9.1796229e+00
   1.0000000e+00   6.0000000e+00   9.1772212e+00
   1.1000000e+00   6.0000000e+00   9.1795361e+00
   1.2000000e+00   6.0000000e+00   9.1815055e+00
   1.3000000e+00   6.0000000e+00   9.1847292e+00
   1.4000000e+00   6.0000000e+00   9.1872121e+00
   1.5000000e+00   6.0000000e+00   9.1872295e+00
   1.6000000e+00   6.0000000e+00   9.1841774e+00
   1.7000000e+00   6.0000000e+00   9.1781114e+00
   1.8000000e+00   6.0000000e+00   9.1755494e+00
   1.9000000e+00   6.0000000e+00   9.1712028e+00
   2.0000000e+00   6.0000000e+00   9.1712627e+00
