   1.0000000e+00   5.0000000e+00   9.1578790e+00
   1.1000000e+00   5.0000000e+00   9.1616686e+00
   1.2000000e+00   5.0000000e+00   9.1749515e+00
   1.3000000e+00   5.0000000e+00   9.1714478e+00
   1.4000000e+00   5.0000000e+00   9.1647020e+00
   1.5000000e+00   5.0000000e+00   9.1667533e+00
   1.6000000e+00   5.0000000e+00   9.1659256e+00
   1.7000000e+00   5.0000000e+00   9.1788507e+00
   1.8000000e+00   5.0000000e+00   9.1772657e+00
   1.9000000e+00   5.0000000e+00   9.1608194e+00
   2.0000000e+00   5.0000000e+00   9.1511754e+00
   2.1000000e+00   5.0000000e+00   9.1557167e+00
   2.2000000e+00   5.0000000e+00   9.1738927e+00
   2.3000000e+00   5.0000000e+00   9.1755641e+00
   2.4000000e+00   5.0000000e+00   9.1682705e+00
   2.5000000e+00   5.0000000e+00   9.1689591e+00
   2.6000000e+00   5.0000000e+00   9.1627505e+00
   2.7000000e+00   5.0000000e+00   9.1706364e+00
   2.8000000e+00   5.0000000e+00   9.1701852e+00
   2.9000000e+00   5.0000000e+00   9.1609335e+00
   3.0000000e+00   5.0000000e+00   9.1655239e+00
   1.0000000e+00   5.5000000e+00   9.1621575e+00
   1.1000000e+00   5.5000000e+00   9.1609834e+00
   1.2000000e+00   5.5000000e+00   9.1782430e+00
   1.3000000e+00   5.5000000e+00   9.1782173e+00
   1.4000000e+00   5.5000000e+00   9.1708122e+00
   1.5000000e+00   5.5000000e+00   9.1673411e+00
   1.6000000e+00   5.5000000e+00   9.1731510e+00
   1.7000000e+00   5.5000000e+00   9.1817273e+00
   1.8000000e+00   5.5000000e+00   9.1805533e+00
   1.9000000e+00   5.5000000e+00   9.1628598e+00
   2.0000000e+00   5.5000000e+00   9.1541825e+00
   2.1000000e+00   5.5000000e+00   9.1603628e+00
   2.2000000e+00   5.5000000e+00   9.1762708e+00
   2.3000000e+00   5.5000000e+00   9.1818702e+00
   2.4000000e+00   5.5000000e+00   9.1704826e+00
   2.5000000e+00   5.5000000e+00   9.1716144e+00
   2.6000000e+00   5.5000000e+00   9.1704247e+00
   2.7000000e+00   5.5000000e+00   9.1785451e+00
   2.8000000e+00   5.5000000e+00   9.1740407e+00
   2.9000000e+00   5.5000000e+00   9.1667583e+00
   3.0000000e+00   5.5000000e+00   9.1633971e+00
   1.0000000e+00   6.0000000e+00   9.1652832e+00
   1.1000000e+00   6.0000000e+00   9.1684754e+00
   1.2000000e+00   6.0000000e+00   9.1811425e+00
   1.3000000e+00   6.0000000e+00   9.1831149e+00
   1.4000000e+00   6.0000000e+00   9.1749513e+00
   1.5000000e+00   6.0000000e+00   9.1724207e+00
   1.6000000e+00   6.0000000e+00   9.1785671e+00
   1.7000000e+00   6.0000000e+00   9.1864930e+00
